"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADAMDEC1",5521.69057205557,2.03703152264339,0.481469879897836,4.23085972288781,2.32799824544498e-05,0.00028271734203759
"ENSG00000178457.3",3.81604177203666,2.85015070365461,0.673657613192499,4.23085948683574,2.32800068873322e-05,0.00028271734203759
"ENSG00000230798.1",13.0365368364689,1.99750273794462,0.47212813021483,4.23084881012217,2.32811120202125e-05,0.00028271734203759
"ENSG00000224271.1",36.4964897962795,-3.96295140727604,0.937226244091659,-4.22838288221096,2.3537698703163e-05,0.00028522368947424
"GSN",16791.5108834483,1.24379634980476,0.294157244464772,4.22833832315737,2.35423598549914e-05,0.00028522368947424
"ENSG00000203497.2",308.217137016839,1.03741393035778,0.245479413219525,4.22607304112321,2.37804830443699e-05,0.000287438872349945
"ENSG00000251059.1",4.54841938046772,2.93796181899321,0.69528834199066,4.22553010249189,2.383789548221e-05,0.00028790972720035
"SPINK2",54.7015406247504,2.60563719962231,0.616791379356193,4.22450327101211,2.39468373886425e-05,0.000288889979123542
"NPFFR1",16.6338746839227,-2.69140276024498,0.637111486224661,-4.22438273118172,2.39596571116214e-05,0.00028893290410176
"POLB",315.734148752001,-1.07959203351969,0.25559789866468,-4.2237907242579,2.40227134231602e-05,0.000289581371971533
"SLC13A3",96.6941589074907,-2.10415510438203,0.498256362180372,-4.22303710317763,2.41032121587309e-05,0.000290439517078381
"ITGB8",2579.12678476043,-1.56934441875783,0.371669472170352,-4.22241947823612,2.41693756267335e-05,0.000291124328736372
"CELSR1",993.63200993084,-1.31374933887745,0.311245304856379,-4.22094508215527,2.43280205568057e-05,0.000292922137132639
"UNC5CL",371.226837501894,-1.30735645029926,0.309775279419276,-4.22033821662631,2.43936066349981e-05,0.000293565482627273
"LRRC66",491.844434621944,1.31441874158115,0.311496804936346,4.21968611154697,2.44642693881968e-05,0.000293995305124644
"TP53INP2",1512.47466877487,1.07830712313231,0.255550950685054,4.2195386878495,2.44802713331806e-05,0.000294074326061314
"NCL",8181.62836050775,-1.03314651627761,0.244889804183551,-4.21882209315356,2.45581952640189e-05,0.000294896850520245
"SNCG",140.560447019526,1.81169684533731,0.429456484319852,4.21858072117964,2.45844956177659e-05,0.00029509908033376
"NCAM1",670.340051180262,1.57206864241533,0.372683120624878,4.2182448182237,2.46211408435279e-05,0.000295425281113669
"ARG1",27.9755867927464,1.24987258234635,0.296334174674232,4.21778076632697,2.46718519278036e-05,0.000295806212371902
"ENSG00000268164.1",22.4929967284881,1.42779300254899,0.338563402238855,4.21721010926542,2.47343489372475e-05,0.000296217967128607
"ADAM28",966.78787426973,1.47687123031574,0.350252351184019,4.21659190958524,2.48022226385421e-05,0.000296685176247928
"SULT1B1",1315.41034469981,1.59506940771114,0.378524284163032,4.21391565732183,2.50981042422107e-05,0.000299879570296532
"ENSG00000260328.1",18.3549814517754,-1.52644830642118,0.362260493670195,-4.21367588542754,2.51247762494104e-05,0.000300083324905381
"ENSG00000222032.1",4.00305201538394,-3.22211452307425,0.764876425555314,-4.21259489169762,2.52453601592849e-05,0.000301292846552874
"VGF",57.801535191138,-2.02502474205324,0.480768100607761,-4.21206136491442,2.53050773103682e-05,0.000301890056157383
"MEX3D",1216.98660763121,-1.03405582404452,0.24550487396139,-4.21195639564835,2.53168422293222e-05,0.000301914956815047
"EMR2",585.434776292368,-1.46949664655791,0.348923705824169,-4.21151278067196,2.53666199226709e-05,0.000302392984993337
"GPR176",501.732283929827,-1.48744830039353,0.353197030844274,-4.21138393162017,2.53810954128651e-05,0.000302449974635276
"HIF1A",5615.83915073803,-1.08338337337117,0.257434110866152,-4.20839091496485,2.57195639643555e-05,0.000306015727305873
"SLC35E4",517.624110538843,-1.5740445202256,0.374193263788077,-4.20650148613325,2.59354378776345e-05,0.000308114187154823
"TOMM6",1465.79918281544,-1.04286753801895,0.247954062394068,-4.2058901070213,2.60056583495557e-05,0.000308713289014875
"LOC202181",329.880887186148,1.04809137091997,0.249238499113836,4.20517445999093,2.60880843115203e-05,0.00030933864168244
"GRPEL1",1244.1256690222,-1.04421197498685,0.248441372334191,-4.20305187165942,2.63340211712134e-05,0.000312136192430982
"PHLDA2",334.890642567064,-1.76230595978917,0.419301987600457,-4.20295160028773,2.63456936328866e-05,0.00031215594541024
"ENSG00000246090.2",223.521324957346,1.28557366105889,0.305900421816457,4.20258871637072,2.63879776221997e-05,0.000312419634868981
"NDE1",5862.35900035747,2.09543124815961,0.498733010935449,4.20150902830617,2.65141671318607e-05,0.000313556661111698
"ENSG00000259575.1",13.2221226312685,1.76269797924484,0.419587445687826,4.20102650200905,2.65707481800611e-05,0.000313986502883786
"SCML4",231.84252303946,1.64995788315492,0.392759056262917,4.20094166345694,2.65807082128435e-05,0.000313986502883786
"SLC9A2",2579.48499986662,1.53724021420952,0.365984688687534,4.20028559042252,2.6657851064482e-05,0.000314778569136505
"ENSG00000205682.2",22.3756718952781,1.5572933518402,0.370940986574861,4.19822399843085,2.69016466799033e-05,0.000317417046699298
"ENSG00000254187.1",3.44512509941687,2.77015747237552,0.659866422307381,4.19805793828544,2.69213762828362e-05,0.000317529745140129
"TMEM255B",39.4071384823084,-1.34072222815752,0.319435538339904,-4.19716051358972,2.70282376210564e-05,0.00031866966328953
"INSIG1",2683.91941783105,-1.38236651397511,0.329450386794541,-4.19597781452054,2.7169684321718e-05,0.000320207237455938
"PROCR",913.989245362787,-1.05606736389919,0.251690388684453,-4.19589865715211,2.71791763561664e-05,0.000320207237455938
"BMX",109.269170317599,1.52150521820186,0.362675935120194,4.19521967372227,2.72607252376623e-05,0.000320925601977113
"ENSG00000259006.1",58.7804574447962,-1.18334406921479,0.282069627655985,-4.19521973722746,2.72607175995426e-05,0.000320925601977113
"ENSG00000265126.1",14.8610092395184,1.49007410911116,0.355254356323173,4.19438659256202,2.73610998000064e-05,0.000321985752720031
"ENSG00000249082.1",37.8014616490007,1.3582884580235,0.32389394852245,4.19362098063205,2.7453655060145e-05,0.000322953121007294
"AQP4-AS1",3.21632462798686,2.70267860534214,0.644567416506122,4.19301152390236,2.75275453586393e-05,0.00032370027612268
"CDCA2",487.713521724876,-1.26228290846872,0.301067522183887,-4.19269039487342,2.75665549448208e-05,0.000323792851887641
"CNTN1",219.514636005955,2.25781870227591,0.538511098275913,4.19270598044219,2.75646604536567e-05,0.000323792851887641
"TEX30",129.257362201043,-1.33621631738981,0.318881609578221,-4.19032103844809,2.78560045950967e-05,0.000326728881423567
"XXYLT1",365.811054833571,-1.01651589259147,0.242583214086,-4.19038018117404,2.7848744460133e-05,0.000326728881423567
"ENSG00000251442.1",73.5710335204033,-1.70292531391619,0.406425729076158,-4.19000371306977,2.78949889849435e-05,0.000327034938505555
"C9orf24",26.9609634395946,1.23906086507943,0.295735425135701,4.1897613872632,2.79247943735715e-05,0.000327261386202972
"PMP2",28.1863139250617,2.2216923519198,0.53033405520177,4.18923191925614,2.79900228258261e-05,0.000327902644422567
"ENSG00000236107.3",83.5083012157341,1.63405468715511,0.390077992826948,4.18904608104879,2.80129517140727e-05,0.000328048068552524
"LHFPL1",8.32726577244566,1.93196802368377,0.461260299632292,4.18845503335946,2.80859944912821e-05,0.000328656702979943
"TEX11",49.0632347151393,2.17851816593214,0.520122686995683,4.18846979837706,2.8084167599708e-05,0.000328656702979943
"LINC00314",3.76917010016607,2.83014179295829,0.675981740993397,4.18671337009668,2.83022868763288e-05,0.000330939446656983
"LOC100507351",73.2385007806085,2.4337597936691,0.581469450438342,4.18553337898389,2.84497255942068e-05,0.000332414265678828
"ASF1B",723.710512308787,-1.13563343531351,0.271366804638984,-4.18486497205993,2.85335660217487e-05,0.000333269059970233
"ACSBG1",44.462248493621,1.46522629118605,0.350254331148703,4.1833209781608,2.8728132974321e-05,0.000335290521661014
"FEZF1",34.3203011260376,-4.07218181706528,0.974292399133169,-4.17963007890476,2.91983667159013e-05,0.00034026949810832
"C20orf27",743.867346594022,-1.22904283922085,0.294165104829927,-4.17807149468467,2.93991250326662e-05,0.000342353304831686
"EPHA5",17.4238096716257,1.8250841064195,0.436844417161393,4.17788126555184,2.94237177398379e-05,0.000342511836690196
"LOC100507053",196.669553434821,1.27320357523597,0.304787449986864,4.17734908471739,2.94926216681234e-05,0.000343057911327534
"FAM117A",369.834806804702,1.06772929789275,0.255672418272383,4.17616145342371,2.96469432619895e-05,0.000344467668135675
"PRSS54",54.0178182581536,-1.60939151953688,0.385468737087375,-4.17515446699398,2.97783927080551e-05,0.000345866164301264
"FCGR3B",615.737648539335,-3.09629261959095,0.741894302483954,-4.17349561686103,2.99961434410807e-05,0.000348265607343281
"KLRC1",54.4430737763284,1.41859712762849,0.339970795803705,4.17270290606834,3.01007330376981e-05,0.000349349913905159
"KLK15",52.0457989171837,1.71476921373287,0.411028886212322,4.17189465571306,3.02077297032192e-05,0.000350331057082279
"LPHN3",738.897808700812,1.63505676978099,0.391979284886643,4.17128361835203,3.02888590148864e-05,0.000351141410140249
"LIX1",23.358067277864,2.01063445816819,0.482066183934918,4.17086807822977,3.03441498050572e-05,0.000351651724171014
"SLC2A3",2663.15097713106,-2.18253446313583,0.523477327839868,-4.16930084086367,3.05535470439934e-05,0.00035381551860856
"ENSG00000254973.1",22.1518555902734,-1.67403424311166,0.401564100431853,-4.16878461324446,3.06228199088463e-05,0.000354486127160029
"LOC100506013",7.65708077582141,-2.44790362720625,0.587329502186598,-4.1678540207717,3.0748073824693e-05,0.000355804027859402
"ENSG00000267892.1",18.1813420168052,-1.66701749659193,0.400030698147047,-4.16722392634765,3.08331581933489e-05,0.000356524105321685
"CELSR2",581.321612289373,-1.0569398342885,0.253711096344819,-4.16591883254491,3.10101028048229e-05,0.000358304510074837
"NUSAP1",1010.65993412991,-1.37038682428288,0.32899824780359,-4.16533168012796,3.10900232506967e-05,0.000358829247263036
"C6orf222",809.093047797605,-1.30768395741104,0.314010550701688,-4.16445866066885,3.12092165335054e-05,0.000359539855316014
"ENSG00000271927.1",63.675938891991,1.26176529326287,0.302978638588916,4.16453549048664,3.11987095639788e-05,0.000359539855316014
"FUCA1",3724.06061837284,1.07069730147591,0.257145241841355,4.16378422485639,3.13015943666614e-05,0.000360470963254609
"ODC1",4552.87359829325,-1.3666468243361,0.328423247350965,-4.16123656092972,3.1652899112064e-05,0.000363845060279683
"ZWINT",1163.52177251167,-1.2097873489375,0.29079859011492,-4.1602242585131,3.17935257594297e-05,0.000365326933008077
"RCN3",793.644314172836,-1.23097693697537,0.295904767518535,-4.16004428485006,3.18185893418464e-05,0.000365480313585266
"EDN2",55.4842153089763,2.11015110765788,0.507293112805885,4.15962892929186,3.1876504471956e-05,0.000365924910204268
"MYH11",54734.2022895034,3.01938400724902,0.725883525801887,4.15959847540759,3.18807547499824e-05,0.000365924910204268
"HOXA10-HOXA9",915.387389361955,-1.59005978927869,0.382331641312211,-4.15884958885798,3.19854422304439e-05,0.000366856559287926
"TMEM252",96.1376762629209,2.28246446967888,0.548813421357442,4.15890789265576,3.1977280183637e-05,0.000366856559287926
"MMP9",1223.15954036885,-1.86158148343681,0.447737626349548,-4.15775082075296,3.2139631269494e-05,0.000368489554103052
"MEP1A",5119.46570445392,1.83243297550963,0.440753918417457,4.15749673216531,3.21753876673209e-05,0.000368763985693391
"SERPINF2",146.538773875462,-2.0325133791444,0.488959117367227,-4.15681660685326,3.22712837867547e-05,0.000369613928747772
"C16orf89",133.128875881359,2.25249654800576,0.541980077032824,4.15605045915616,3.23796340800029e-05,0.000370696309869303
"ENSG00000245864.2",78.8435686258956,1.11212506665449,0.267617943625389,4.15564461630884,3.24371692071787e-05,0.000371218770270123
"LOC284260",15.7207996842494,1.56608901208979,0.377218887305582,4.15167178737027,3.30055377690934e-05,0.000376893763463545
"RMST",14.0196028943336,3.16544835665878,0.762577341825613,4.15098663839222,3.31045094173432e-05,0.000377747395864248
"HULC",18.0814290943587,-2.9662105399077,0.714594214020157,-4.15090198284761,3.31167576934749e-05,0.000377748990772701
"PPIF",3367.91332713418,-1.35345713478284,0.326073731682467,-4.150770219359,3.313583028549e-05,0.00037782839817852
"LACTB2",470.06217763398,-1.05499784339791,0.254231078691484,-4.14975953698476,3.32824725926878e-05,0.000379361818587534
"FBXO32",4230.17400047704,1.55586496140693,0.374951183009866,4.14951340843214,3.33182771974774e-05,0.000379631224883018
"SPRED3",49.0989711569977,-1.6191701102425,0.390284760282418,-4.1486890471225,3.34384646709553e-05,0.000380861548864473
"KRT20",20990.6174001338,1.58459257327125,0.382067236740699,4.14741810051271,3.36245691172474e-05,0.000382841490055025
"BID",1187.18792879534,-1.0063790897892,0.242672864310948,-4.14706066393842,3.36770854750177e-05,0.000383299538695414
"HKDC1",1168.2976078418,-1.58400228379521,0.381969011774506,-4.14693924105634,3.36949432498672e-05,0.000383362926537602
"MAF",1970.0148205442,1.04861733919773,0.252929289123991,4.14589129961803,3.38494391954913e-05,0.00038498029696746
"ENSG00000272508.1",17.1434237207131,1.35124930376062,0.326018512080595,4.14470115557909,3.40257157499775e-05,0.000386421643338932
"SNORD88A",15.7228531475914,-1.52170538071609,0.367137451427971,-4.14478385356072,3.40134389179385e-05,0.000386421643338932
"ENSG00000251045.1",21.2244554843684,1.60447652412265,0.387284499987696,4.14288855911771,3.42958620963023e-05,0.000388923304186965
"LEF1",308.81998832288,-1.28231745984104,0.309518972001049,-4.14293654295509,3.42886844898939e-05,0.000388923304186965
"TRPV4",54.4826566666223,-1.36968763247784,0.330640991367322,-4.1425221561721,3.43507171241928e-05,0.000389403823446018
"LOC440905",34.4383873768134,-2.39984275226535,0.579333799032586,-4.14241799161862,3.43663270451479e-05,0.000389439268008529
"HTR7",101.491066716282,1.27084999287395,0.30690498191751,4.14085814095885,3.4600890932762e-05,0.000391812702152223
"CDC42EP2",574.73120297426,-1.12121317152919,0.271012532074947,-4.13712665958609,3.51682003277132e-05,0.000397659422118039
"ENSG00000225750.1",4.33508402848904,2.11859045085039,0.512190081499722,4.13633634733229,3.52894823632032e-05,0.000398886225103207
"ENSG00000224099.1",15.2262898019847,-3.16771768954115,0.765860591484429,-4.13615444476824,3.53174534718028e-05,0.000399057803679766
"ASB5",33.485890845101,3.83944027725402,0.928320861253157,4.13589787486957,3.5356941948891e-05,0.000399214809257891
"ICAM1",2297.37560333833,-1.55178474889023,0.37526625991577,-4.13515659318407,3.54712677456499e-05,0.000400360759718177
"CCDC167",233.362382435537,-1.07215943315784,0.259442122745311,-4.13255728026231,3.58749323303309e-05,0.000404363206238672
"ENSG00000267551.3",49.8610862813472,-1.50310391900003,0.363724038217209,-4.13253940093561,3.58777239756593e-05,0.000404363206238672
"TNFRSF13B",114.159328693776,2.39990180337691,0.580881701456684,4.13148115590256,3.60433243316599e-05,0.000405643430438237
"ACTL10",275.561494687499,-1.07996301788171,0.261522834458488,-4.12951710361313,3.63525960042208e-05,0.000408681779295018
"BRCA2",1363.55171478988,-1.22734406795038,0.297261512816705,-4.12883610905651,3.64604166140735e-05,0.00040974625976558
"PDGFD",612.871014208698,1.38525404843281,0.335643072983125,4.12716412146082,3.67264286867417e-05,0.000412438587379511
"PEG3-AS1",52.5615791147076,1.87360155838926,0.454066631913816,4.12627008175505,3.68694248257062e-05,0.000413895446666986
"ENSG00000226754.1",24.8191713581317,-1.29339329790077,0.313565777978689,-4.12479099676709,3.71071566371451e-05,0.00041611501279979
"LOC100507564",24.8191713581317,-1.29339329790077,0.313565777978689,-4.12479099676709,3.71071566371451e-05,0.00041611501279979
"EPB41L4B",3397.20714340379,1.08613001061793,0.263383641765514,4.12375652237692,3.72742907162816e-05,0.000417688953834711
"CCDC113",286.898842300762,-1.51515291866264,0.367464263087837,-4.1232660447867,3.73537838797762e-05,0.000418429441902111
"SLC19A1",496.316022393953,-1.06992996303755,0.259493865325452,-4.12314164612588,3.73739711128015e-05,0.000418505303950491
"SCUBE1",179.372321375156,1.55297327458835,0.37668053713596,4.12278607861232,3.74317292156259e-05,0.000419001670735516
"AEBP1",3953.987076043,-1.14787903559795,0.278431020052254,-4.1226693612749,3.74507071527654e-05,0.000419063741407755
"FGF9",93.1523067040706,1.34254914981035,0.325705521590628,4.12197233640323,3.75642318890178e-05,0.000420032739154727
"TMEM105",41.220135759811,-1.82461264612519,0.442868056945339,-4.11999153587722,3.78886317287619e-05,0.000423053559070216
"MYCBPAP",28.5851720691826,1.13035448746454,0.274485859676242,4.11807911998747,3.8204353996822e-05,0.00042627368799673
"DIRC3",48.8020216824212,1.46094999612359,0.354884994823212,4.11668573604068,3.84359597877175e-05,0.000428108807692952
"ST8SIA3",25.547892276996,1.80141745787066,0.437590201239213,4.1166768651794,3.84374385469102e-05,0.000428108807692952
"ZFP69B",92.2965730273443,-1.06587077229087,0.259009476360919,-4.11518059982342,3.86876379638471e-05,0.000430741699342662
"ENSG00000267746.1",5.98164453332129,2.05000343045815,0.498195243906676,4.11485949641495,3.87415326676058e-05,0.000431187868223795
"DEK",6241.49892763037,-1.07727041255592,0.261849847923683,-4.11407690742633,3.88731827721346e-05,0.000432498817026492
"CD82",1032.55371411567,-1.21138390995772,0.29449470660595,-4.11343186408649,3.89820135454418e-05,0.000433400526221365
"MAPK4",85.4589468183084,2.58103950357849,0.627526754122931,4.11303500069237,3.90491153892546e-05,0.000433991896258844
"IRAK2",474.417323968307,-1.46869525418026,0.35710090171315,-4.11282986722902,3.90838424127564e-05,0.000434223159455399
"DCUN1D3",998.499468370253,-1.18541997205631,0.288333220794141,-4.11128474475253,3.93463595393351e-05,0.000436207668283098
"CDHR3",144.808880064447,1.79803801642107,0.437400822173041,4.11073305141101,3.94404973141876e-05,0.000437095983911442
"NKD1",1114.7883007278,-2.13108681438916,0.518460237367944,-4.11041515007594,3.94948392018825e-05,0.000437475882828355
"NKX3-2",133.061703118856,2.030944018531,0.494102664498533,4.11036848099618,3.95028227690957e-05,0.000437475882828355
"CNTNAP3",155.861749747888,1.7401405438758,0.423420745916969,4.10971961259791,3.96139819339467e-05,0.000438395670235309
"VSNL1",247.481061892683,-1.63104531901371,0.396874961764347,-4.10972088479136,3.96137637013441e-05,0.000438395670235309
"PKD1L2",55.2314492331397,1.57336074141374,0.382908084664703,4.10897759652024,3.97414622826441e-05,0.000439650496039591
"SCTR",41.5329757854798,1.69232891757768,0.411963856014152,4.10795484329951,3.99178123051432e-05,0.000441288444537048
"PVRL2",2745.37666017045,-1.14072095497812,0.277696306892889,-4.10780023595383,3.99445352793063e-05,0.000441427441412865
"HDAC9",712.471119587089,1.18708832568535,0.288996532389668,4.1076213471127,3.99754763542594e-05,0.000441612937614671
"FAM203A",64.4980714116139,-1.35889665539363,0.330941332462892,-4.10615575056948,4.02298276092542e-05,0.000444108256166279
"SLC25A2",34.6981045385508,1.39586977957369,0.339939891473527,4.1062252903684,4.02177244941109e-05,0.000444108256166279
"ENSG00000238120.1",18.8594767518698,1.65652437806238,0.40344046190759,4.10599464969334,4.02578798327421e-05,0.000444260727676709
"INCENP",1169.47183034283,-1.09066034444052,0.265650595069814,-4.10561980542108,4.03232226936397e-05,0.000444824461942531
"SERPINB5",1075.97391536143,-2.61113872512604,0.636028539812366,-4.1053798087368,4.03651117554903e-05,0.000445129159220937
"ABCC8",29.2967966948008,1.32224890816167,0.322168873823656,4.10421060380099,4.05697762939805e-05,0.000446912186102864
"ENSG00000270403.1",22.7277234561456,1.70823480999134,0.416258014033807,4.10378840142307,4.06439227930205e-05,0.000447570935183149
"AMPD1",88.9770256776015,2.14007260509981,0.521515939649723,4.10356125747029,4.06838666294101e-05,0.000447852712504484
"EIF6",4728.50516683612,-1.11149544326319,0.270971452755451,-4.10189129504466,4.09786794718583e-05,0.000450145022353367
"ADRB2",202.748851964256,1.3465051591384,0.328371617983115,4.10055280480311,4.12164370388024e-05,0.000452597390460936
"ZNF204P",237.148190513559,1.09332788388814,0.266655465131946,4.10015179455311,4.12879233893194e-05,0.000453222852208514
"TRNP1",283.478695848788,-2.05667647800717,0.50164943930975,-4.0998281206834,4.13457091045021e-05,0.000453697533216023
"CAMK4",205.505102504416,1.36699902109435,0.333452075535455,4.09953669923702,4.1397802414824e-05,0.000454109438092568
"LOC100127983",121.6208286815,2.08406597340242,0.508405478365249,4.09922013449505,4.14544608041304e-05,0.000454571112023359
"ENSG00000246145.1",45.3737881617347,1.25578796582773,0.306435353226861,4.09805184879579,4.1664196693146e-05,0.000456389727610981
"LOC100505676",45.3737881617347,1.25578796582773,0.306435353226861,4.09805184879579,4.1664196693146e-05,0.000456389727610981
"PRND",55.3938920130445,-2.44210014336786,0.595966780525079,-4.09771185772509,4.17254223000436e-05,0.000456765247957559
"RIMS2",27.7065458476895,2.20730600409263,0.538750488469827,4.09708399589924,4.18387121320561e-05,0.000457658591298652
"SUV39H1",370.019455006584,-1.05543979801393,0.257689167986629,-4.09578643239166,4.20737667400315e-05,0.000459907253324725
"ANKAR",238.224420404529,1.12950191112248,0.275790722818726,4.09550364703489,4.21251595349763e-05,0.000460307741510562
"ENSG00000228358.1",3.75694295560571,-4.12505751865115,1.00724911424548,-4.09536971570453,4.21495207018087e-05,0.000460412674136669
"LAMP3",190.538159052094,-1.01176397390506,0.247156055110258,-4.09362406053013,4.24682680467686e-05,0.000463407680397006
"G0S2",1220.44943353906,-2.14273054835744,0.523453102878993,-4.09345275932537,4.24996696524258e-05,0.000463588179771584
"SALL2",178.473985722673,1.2273439602107,0.299872487026089,4.0928861876679,4.26036861515204e-05,0.000464560362414883
"IGFBP7",10774.0130727869,-1.26339459758171,0.308720966275035,-4.09235113774609,4.27021372939688e-05,0.000465471200964342
"ENSG00000254510.1",15.8495970585981,2.01066334682138,0.491575308054981,4.09024479845618,4.30918126959494e-05,0.000469063252154757
"TCEA3",1602.77569678237,1.22398269859972,0.29929414956971,4.08956439796575,4.32184068079305e-05,0.000470277166790028
"LOC340074",20.6986836203646,1.59378368057505,0.389884436677091,4.08783611410232,4.35415563515208e-05,0.00047346320442607
"SPAG5",1099.42834096694,-1.13938581240005,0.278777711391394,-4.08707642627999,4.36843245767144e-05,0.000474850130250787
"ENSG00000268650.2",26.2504381925758,1.48541055678883,0.363679141676538,4.08439854411552,4.41911287790775e-05,0.000479690551329464
"PES1",1801.62282672095,-1.11366505920148,0.272662424566984,-4.0844097274133,4.41890007276236e-05,0.000479690551329464
"DEPDC1B",299.030942527489,-1.3316360585593,0.326112234125654,-4.08336737850261,4.4387765841039e-05,0.000481489962080283
"C14orf180",20.813453466357,2.49307332681327,0.610603946262896,4.08296301075637,4.44651026292152e-05,0.000482161211930354
"ENSG00000259652.1",43.9512112841415,1.06286221462751,0.260381551704993,4.08194131906746,4.46610746345931e-05,0.000483949824722264
"ENSG00000232600.2",74.1001524866813,-1.27771512870713,0.313085813871575,-4.08103807996627,4.48350080713652e-05,0.000485328850382506
"ABLIM2",409.079001715143,-1.3837854904179,0.33912003935139,-4.08051819368907,4.49354117746188e-05,0.000486078377646596
"ENSG00000235635.1",76.2455112593534,1.02458048819315,0.25110187383846,4.08033788251332,4.49702843799318e-05,0.000486286988492455
"HHIP",361.016100709941,1.44184990927934,0.35345869202824,4.07926001481423,4.5179282439747e-05,0.000488377711113232
"ENSG00000230910.2",27.6782683435864,1.9311498891598,0.473469369397057,4.07872190680262,4.52839657595421e-05,0.000489339757464646
"C21orf49",24.0835080803955,1.41534136458236,0.347137342209404,4.07717981469301,4.55852394583264e-05,0.000492083984561041
"KISS1",9.92969636157915,-2.53581227314195,0.622081309450783,-4.07633573717356,4.57509482111378e-05,0.000493701947887536
"AMY2B",327.596716990054,1.19082836409906,0.292143789555788,4.07617209973808,4.57831394445473e-05,0.000493878492825567
"ENSG00000255043.1",37.3244351892332,1.29067963628773,0.31669833894638,4.07542281586217,4.59308153066945e-05,0.000495300257560646
"ERVMER34-1",52.8346662027482,-1.84033225457366,0.451695873591797,-4.07427289503378,4.61583313230935e-05,0.000497581707770058
"EPHA2",2673.73551412775,-1.55636712317082,0.382102771017466,-4.07316366491274,4.63788088746205e-05,0.000499613156236718
"RAB15",2088.27295827626,-1.14796260568426,0.281870422337911,-4.07266075015159,4.64791000651893e-05,0.00050031033563813
"ENSG00000248714.2",9.68367833381995,1.61242311493696,0.395991555398793,4.07186237421939,4.66387345615518e-05,0.000501720207626459
"CHEK2",355.456446168103,-1.24013536420933,0.304606887075844,-4.07126502002088,4.67585148245943e-05,0.00050266209062125
"ENSG00000250905.1",6.48550057438337,2.24252421516239,0.55086096993024,4.07094409946374,4.68229855616598e-05,0.000503181770777507
"CES3",2376.20268133672,1.69550012297418,0.416709242995505,4.06878453375815,4.72590245190399e-05,0.00050769276443543
"LDHD",855.699430088114,1.96816957944554,0.483918136413296,4.06715399020425,4.75907963237561e-05,0.000510905049178327
"MIR614",59.4641917948005,-1.57184688172462,0.386580348190757,-4.06602893572076,4.78210009115484e-05,0.000513023303107832
"SNORD1C",10.736565194977,-1.39980866611443,0.344279953614293,-4.06590233157367,4.78469721817885e-05,0.000513125469630545
"CLDN8",869.371448398217,3.37959357185293,0.831224860136414,4.06579944119849,4.7868088715477e-05,0.000513175520156954
"ENSG00000248810.1",117.178727516264,-3.57937839549925,0.880415991647403,-4.06555358995881,4.79185813683002e-05,0.000513540358277864
"LRP1B",66.0094894631244,1.64755624858236,0.405523092058702,4.06279267653609,4.84890932982992e-05,0.000519297714942341
"ENSG00000167117.4",559.16578009825,1.32150244727166,0.325334781083213,4.06197715126453,4.86588406512019e-05,0.000520936805695108
"C1QTNF7",286.688839508108,1.68631725358208,0.415182071711589,4.06163312069384,4.8730617647805e-05,0.000521347420699099
"ENSG00000267615.1",152.980699673808,1.00598738186163,0.247717062429041,4.06103387468431,4.88558813938272e-05,0.000522508375674743
"KCNMA1",1839.06465870319,2.03653846087127,0.501552996736528,4.06046514350923,4.89750487331648e-05,0.000523423979214986
"KLRC3",51.7472837785259,1.69264256633681,0.416965571897545,4.05943003551555,4.91926443659256e-05,0.000525389567368634
"ENSG00000227498.2",6.17000660006021,-2.77141402435888,0.682881252741634,-4.05841281076644,4.94073732864399e-05,0.000527321869455034
"ZMAT4",11.1021489741864,1.98737356302407,0.48971882602318,4.05819310473068,4.94538682018571e-05,0.000527457205570371
"OTUD7A",100.157376281818,1.17455771620302,0.289448625983682,4.05791429208317,4.95129311686628e-05,0.000527726311468662
"CCL18",381.772905361377,-2.10946476400349,0.519908101462033,-4.05738006019038,4.96262883588107e-05,0.000528753865413189
"NID2",1099.4019527721,-1.11737512951583,0.275413156579506,-4.0570869721442,4.96885823606251e-05,0.000529056212936663
"ENSG00000230499.1",11.7716704001356,-1.76305007403472,0.434631677292276,-4.05642332611004,4.98299101537593e-05,0.000529876673324207
"ANGPT2",512.55087008738,-1.03886364043,0.256130617630845,-4.05599162661331,4.99220478574694e-05,0.000530636499832869
"P2RY1",1013.5595339915,1.81676908855799,0.447968408261842,4.05557413212959,5.00113073690942e-05,0.000531404208444698
"CCL14",112.613841979599,1.41674150329242,0.349369016350088,4.05514352157882,5.0103529536173e-05,0.000531840697835995
"ENSG00000248323.1",145.59874735124,-2.6863775315451,0.66245006084338,-4.05521516312492,5.00881751782294e-05,0.000531840697835995
"PSMG1",656.987314987026,-1.22536436489241,0.302197691760843,-4.05484356201552,5.01678659221012e-05,0.000532342487473398
"MGAT4C",13.5573845139561,2.61415864387368,0.644925039922196,4.05343021599697,5.04720604796408e-05,0.000535206278308414
"CLEC11A",399.241787119462,-1.15434353362553,0.284966552839888,-4.05080358421611,5.104203991713e-05,0.00054069898787596
"REG1A",16586.880008481,-4.63275899167554,1.14424586786496,-4.04874434925405,5.14931547257826e-05,0.000545107549365537
"ENSG00000250274.1",18.3868223160245,-2.01198466531202,0.497056760964937,-4.0477965965218,5.17020454425061e-05,0.000547114788451473
