"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CASQ2",438.692729019945,2.95687399568659,1.0092192042193,2.92986299044312,0.00339111486491255,0.0161712947784587
"PYY",270.998258291316,2.95587802124605,0.740139748817805,3.99367555379556,6.50568700963518e-05,0.000661316121341117
"GUCA2A",2661.65212852977,2.95511408369954,0.468629269996648,6.30586750102204,2.86584129781901e-10,2.11360876993049e-08
"TACR2",421.070440976208,2.94415021742855,0.766842785039602,3.83931397004211,0.000123378572234415,0.00111115511489522
"ENSG00000251059.1",4.54841938046772,2.93796181899321,0.69528834199066,4.22553010249189,2.383789548221e-05,0.00028790972720035
"ENSG00000228213.1",5.69049204235269,2.93263753950046,0.607209459589406,4.82969672686507,1.36741157107643e-06,2.74865584941182e-05
"ENSG00000263065.1",2237.11424933288,2.91425484464124,0.729306571541067,3.99592566193836,6.44419547001836e-05,0.000656348567019794
"ENSG00000253297.1",22.9462658135315,2.90927579591628,0.512130175204905,5.68073497085438,1.34117161164274e-08,5.83549940982126e-07
"GBA3",318.789702025363,2.90690302420507,0.734454451452037,3.95790783003362,7.56091207130943e-05,0.000744563680204041
"NRXN1",510.318803973883,2.90490388791109,0.577904649404127,5.02661449584515,4.99214476276632e-07,1.18794767478277e-05
"SLC26A2",53141.8195448616,2.90172609782152,0.533493409193062,5.43910392859499,5.35492126397537e-08,1.85207847751929e-06
"CDH19",356.427852900845,2.89735453487118,0.624815964442703,4.63713269147251,3.53275634611646e-06,6.01919168376817e-05
"ENSG00000257612.1",10.3922866910399,2.89545580435588,0.747601223312944,3.87299500598041,0.000107506031417239,0.000992855435797401
"ENSG00000262756.1",564.657646026629,2.89525877358406,0.755726460581011,3.83109355646771,0.000127574980954951,0.0011381059996716
"CLEC3B",714.197336030662,2.89381184573458,0.354228608064181,8.16933409627452,3.10096300539517e-16,1.16958781920589e-13
"HAND2",556.824469231224,2.89357531078868,0.74307100097804,3.89407648391623,9.85735470270542e-05,0.000922928855523112
"CFD",3102.91179704186,2.88914044172623,0.389778953246297,7.412253580302,1.24171036585026e-13,2.43632945178809e-11
